count,hate_speech_count,offensive_language_count,neither_count,class,tweet,clean_tweet
3,1,2,0,1,"@BrocktonBitch 
We niggas like fuckin roaches. Let one in and you hot dam infested. You a crazy bitch. I dig yo ass",brocktonbitch nigga like fuckin roach let one hot dam infested crazy bitch dig yo as
3,1,2,0,1,@BrodyWayneLyles these kids are pussies. We got a white trash kid &amp; a ThugNasty wanna be up in here &#128514;,brodywaynelyles kid pussy got white trash kid amp thugnasty wanna
3,0,3,0,1,@BrotherDiabeats take your queer ass dubstep out of here,brotherdiabeats take queer as dubstep
3,0,2,1,1,"@Brutal_Brandy We had a Pacer in the 70s &amp; I 'member loving when ""Hair of the Dog"" came on the quadraphonic stereo so I could say ""bitch""lol",brutal_brandy pacer amp member loving hair dog came quadraphonic stereo could say bitchlol
3,0,3,0,1,@BryanBalsamo lmao u ain't a savage &#128514;&#128514; these hoes for everybody,bryanbalsamo lmao aint savage hoe everybody
3,0,0,3,2,"@BryanStars ATL, BVB, SWS, PTV, THE RELAPSE SYMPHONY, SET IT OFF, FAREWELL, MY LOVE, MAYDAY PARADE, FOB, PARAMORE, etc",bryanstars atl bvb sw ptv relapse symphony set farewell love mayday parade fob paramore etc
3,0,0,3,2,@Buckm00se @Cuauhtli02 we gunna laff at Chava/Rubio beaner supporters in a min,buckmse cuauhtli gunna laff chavarubio beaner supporter min
3,0,3,0,1,@Buckm00se @DaRealAlexInLA I didn't spoil anything &amp; you should have been watched it nigger nig nog,buckmse darealalexinla didnt spoil anything amp watched nigger nig nog
3,1,0,2,2,@Buckm00se @LEXXX_RUGER @ivanrabago_ the kikes want to charge you &#128175; dollaz for the complete version http://t.co/ZJDLwiAjEo,buckmse lexxx_ruger ivanrabago kike want charge dollaz complete version httptcozjdlwiajeo
3,3,0,0,0,@Buckm00se @letsargueboxing sand nigger ran over some Kidd,buckmse letsargueboxing sand nigger ran kidd
3,3,0,0,0,@Buckm00se I don't like the sand nigger but it's entertaining like 6 knockdowns,buckmse dont like sand nigger entertaining like knockdown
3,2,1,0,0,@Buckm00se Joe Cortez is the ultimate faggot that fight proved it,buckmse joe cortez ultimate faggot fight proved
3,0,3,0,1,@Buckm00se all I remember was the fat bitch stealing the KFC bucket &amp; hauling ass,buckmse remember fat bitch stealing kfc bucket amp hauling as
3,2,1,0,0,@Buckm00se all us beaners were pissed like robert when the jew ref stopped it,buckmse u beaner pissed like robert jew ref stopped
3,0,3,0,1,@Buckm00se post the bid where you tell that nig to use the jab,buckmse post bid tell nig use jab
3,2,1,0,0,@Buckm00se true sand niggers &amp; bum Brits claim he's a ATG hall of fame legend smh,buckmse true sand nigger amp bum brit claim he atg hall fame legend smh
3,0,3,0,1,"@Buffalodave1 @BretVonDehl @AlexFoxx13 @brandonkilexxx @JCCharles8 @TylerGloyd Wait,wait,wait, The new one or the EP?Son of a bitch Lucky ;)",buffalodave bretvondehl alexfoxx brandonkilexxx jccharles tylergloyd waitwaitwait new one epson bitch lucky
3,1,2,0,1,@Bullskickass I've decided that #BullsNation are retarded. #love,bullskickass ive decided bullsnation retarded love
3,0,0,3,2,@Buster_ESPN Huh.....last 10 games..Tampa 8-2/Balt 7-3/Yanks 6-4...and they lost their best pitcher. Please explain your logic.,buster_espn huhlast gamestampa balt yank lost best pitcher please explain logic
3,0,0,3,2,@Buster_ESPN Sounds like they are holding back info.......Yankee shill,buster_espn sound like holding back infoyankee shill
3,0,3,0,1,@Buy_Mortimer @WiigJosh @iowa51005 @TC_live2014 @todd_calfee Hookers are always complimentary-who wants to be with a bitch?,buy_mortimer wiigjosh iowa tc_live todd_calfee hooker always complimentarywho want bitch
3,0,0,3,2,@Bywatergal @Yankees @EmpireStateBldg That game winning hit in Thursday capped a great career. The guy is a 1st ballot HOF. Or else.,bywatergal yankee empirestatebldg game winning hit thursday capped great career guy st ballot hof else
3,0,3,0,1,@C0MMONLY @scorpiogans93 @EcliptiK pussies,cmmonly scorpiogans ecliptik pussy
3,0,0,3,2,@CAntista @Brelston @hEnereyG Eating a roasted potato and smiling till my cheeks are sore; the crow SFX in this Cape Crisis are super-great,cantista brelston henereyg eating roasted potato smiling till cheek sore crow sfx cape crisis supergreat
3,0,1,2,2,@CBSThisMorning @NorahODonnell tx trash you know trouble w ACA is in GOP gov states but like @60 @LaraLogan_News you report lies anyway,cbsthismorning norahodonnell tx trash know trouble aca gop gov state like laralogan_news report lie anyway
3,0,0,3,2,@CBSThisMorning @charlierose @NorahODonnell tx trash your show was a disgrace this AM engaging w @MittRomney disrespecting the President,cbsthismorning charlierose norahodonnell tx trash show disgrace engaging mittromney disrespecting president
3,0,1,2,2,@CBSThisMorning @charlierose racist @NorahODonnell tx trash enjoy your high along with gop win a substitute for racist @MittRomney loss!,cbsthismorning charlierose racist norahodonnell tx trash enjoy high along gop win substitute racist mittromney loss
3,2,0,1,0,@CBSThisMorning @charlierose racist @NorahODonnell tx trash racist why wld u intvw @MittRomney n ask racist questions itwas so disrespectful,cbsthismorning charlierose racist norahodonnell tx trash racist wld intvw mittromney ask racist question itwas disrespectful
3,0,0,3,2,@CCobey @tess_stepakoff there isn't a green one either. There's red and yellow in that pic...,ccobey tess_stepakoff isnt green one either there red yellow pic
9,2,6,1,1,"@CDNBallJunkie I jus wanna let you know OKC trash, IBAKA ain't shit, y'all ain't goin nowhere without Harden",cdnballjunkie jus wanna let know okc trash ibaka aint shit yall aint goin nowhere without harden
9,0,9,0,1,"@CDNBallJunkie Spurs bitch that's the team, you dont want no problems",cdnballjunkie spur bitch thats team dont want problem
3,3,0,0,0,"@CHARLESBARRKLEY hey Sir house nigger, uncle tom aren't you from grand ole Mississippi, I rest my case!",charlesbarrkley hey sir house nigger uncle tom arent grand ole mississippi rest case
3,1,2,0,1,"@CHARLESBARRKLEY you need your ass whipped with a whip Mr house nigger, remember u will always b a nigger to them!",charlesbarrkley need as whipped whip mr house nigger remember always nigger
3,0,3,0,1,@CHILDISHCUDl @CheefPolo bitch mind your business,childishcudl cheefpolo bitch mind business
3,0,3,0,1,@CMBGaming11 @BeechHD oh you mean like how you started to be a cunt to JP about something that has nothing to do with you?,cmbgaming beechhd oh mean like started cunt jp something nothing
3,0,3,0,1,@CM_UTLR your man looks terrified in that picture. Do you beat him? Or just treat him like a regular bitch?,cm_utlr man look terrified picture beat treat like regular bitch
3,0,3,0,1,"@COK3COKE Now, mfa don't wanna spend a dime wit em. Prolly out here yelling money over bitches.",cokcoke mfa dont wanna spend dime wit em prolly yelling money bitch
3,0,3,0,1,@CR4ZYF0RU I just really miss you and I know we can drink it off and talk about all of our problems like basic bitches,crzyfru really miss know drink talk problem like basic bitch
3,1,2,0,1,@CRYaboutitNIGGA waddup doe Lil nicca,cryaboutitnigga waddup doe lil nicca
3,0,3,0,1,@CSNChicago Punk ass bitch. #BullsTalk,csnchicago punk as bitch bullstalk
3,0,3,0,1,@CSVNDY i wanna be that white nigga chillin in my mini cooper just throwin money at bitches,csvndy wanna white nigga chillin mini cooper throwin money bitch
3,0,3,0,1,@CSalazar_04 press start bitch &#128529;,csalazar press start bitch
3,1,2,0,1,@C_janacek07 @Nick_504_ a fucking verse from Don trip bitch stop assuming shit,c_janacek nick __ fucking verse trip bitch stop assuming shit
3,0,3,0,1,@CabHotties who ever said this is so dumb. My moms a cop &amp; ill have her track you down for being a lil bitch. Kay bye(:,cabhotties ever said dumb mom cop amp ill track lil bitch kay bye
3,0,3,0,1,@CaelanG15 that nigga was eating that hoe lol,caelang nigga eating hoe lol
3,0,3,0,1,@Caliqueeen14 you da realest bitch out here Amber,caliqueeen da realest bitch amber
3,0,3,0,1,@CallME__Jetson hoe ass nigga. &#128529;,callme__jetson hoe as nigga
3,0,3,0,1,@CallMeBuffy sockin bitches in they mouf,callmebuffy sockin bitch mouf
3,1,2,0,1,@CallMeDaishaa ghetto ass Pocahontas .,callmedaishaa ghetto as pocahontas
6,1,5,0,1,@CallMeRenee_ &#128514;&#128514;&#128514;&#128553;&#9996;&#65039; my bad bitch im logged in on everybody shit,callmerenee bad bitch im logged everybody shit
3,0,3,0,1,@CallMeRenee_ @lilmenifee__ wussup bitch,callmerenee lilmenifee __ wussup bitch
3,0,3,0,1,@CallMeRenee_ bitch im too mad im finna throw this bitch outside,callmerenee bitch im mad im finna throw bitch outside
3,0,3,0,1,@CallMeRenee_ bitch u 1,callmerenee bitch
3,0,3,0,1,@CallMeRenee_ bitch u bs how fck yah &#9996;&#65039;&#128553;&#128514;&#128514;&#128080;&#128079;&#128526;&#128129;,callmerenee bitch b fck yah
3,1,2,0,1,@CallMeRenee_ dam bitch,callmerenee dam bitch
6,0,5,1,1,@CallMeRenee_ wussup bitch,callmerenee wussup bitch
3,0,3,0,1,"@CallNeeshCakey &#128514; das new bae , my bitch bad or naw lmao",callneeshcakey da new bae bitch bad naw lmao
3,0,3,0,1,@CallNeeshCakey &#128514;&#128514; bitches aint shit,callneeshcakey bitch aint shit
3,0,3,0,1,@CallNeeshCakey I can't bitch,callneeshcakey cant bitch
3,0,3,0,1,@CallNeeshCakey bitch I know stfu &#128514;,callneeshcakey bitch know stfu
3,0,0,3,2,"@CallNeeshCakey no , a pop wop &#128514;",callneeshcakey pop wop
3,0,0,3,2,@CallNeeshCakey pop wop and drop it tho,callneeshcakey pop wop drop tho
3,0,3,0,1,@CallNeeshCakey to lay up w my bitch,callneeshcakey lay bitch
3,0,3,0,1,@CallNeeshCakey umm bitch hello I was not alive so I clearly DOBT have it,callneeshcakey umm bitch hello alive clearly dobt
3,0,1,2,2,@CallNeeshCakey we in this bitch finna get crunk eyebrows on double PAPP &#128165;&#128165;,callneeshcakey bitch finna get crunk eyebrow double papp
3,1,2,0,1,"@Cam_Coles You don't know what I know. Name somebody colder, you monkey faced immigrant",cam_coles dont know know name somebody colder monkey faced immigrant
3,3,0,0,0,@Campos_uli is a fag #hesgay,campos_uli fag hesgay
3,0,3,0,1,@CandiElissa @twitRless_kb @ElissaReillyS @HelenKimFitz76 elissa is such a fake cunt,candielissa twitrless_kb elissareillys helenkimfitz elissa fake cunt
3,0,0,3,2,@CapitolEVAN That's where I saw the leprechaun. He told me to burn things.,capitolevan thats saw leprechaun told burn thing
3,0,3,0,1,@CapoDaAssHole @Alejandro_Bihhh all hoes singing it too,capodaasshole alejandro_bihhh hoe singing
3,0,3,0,1,@CapoDaAssHole @Alejandro_Bihhh damn that hoe just came out but look at how many hoes said his shit jamming on my shit,capodaasshole alejandro_bihhh damn hoe came look many hoe said shit jamming shit
6,0,6,0,1,@CapoDaAssHole @Alejandro_Bihhh lmaooo I wanted them hoes she was suppose to hold em,capodaasshole alejandro_bihhh lmaooo wanted hoe suppose hold em
6,0,6,0,1,@CapoDaAssHole @Alejandro_Bihhh lmaooo niggas ain't but hoes is I think I'm winning,capodaasshole alejandro_bihhh lmaooo nigga aint hoe think im winning
3,0,3,0,1,@CapoDaAssHole @Alejandro_Bihhh lmaoooo Beiber get these hoes wet big bro I'm Tryna tell you,capodaasshole alejandro_bihhh lmaooo beiber get hoe wet big bro im tryna tell
3,0,3,0,1,@CapoDaAssHole @Alejandro_Bihhh me either but if the bitch like put on that Beyonc&#233; nigga ain't gone hesitate,capodaasshole alejandro_bihhh either bitch like put beyonc nigga aint gone hesitate
6,0,6,0,1,@CapoDaAssHole @Alejandro_Bihhh whatever turn them hoes on z-Ro ain't gone get the bitch wet,capodaasshole alejandro_bihhh whatever turn hoe zro aint gone get bitch wet
6,1,5,0,1,@CapoDaAssHole I fuck with Takeoff nigga get on the bitch and just snap,capodaasshole fuck takeoff nigga get bitch snap
3,0,3,0,1,@CapoDaAssHole lol that hoe for 5yr old,capodaasshole lol hoe yr old
6,0,5,1,1,@CapoDaAssHole naw where can I see that hoe at,capodaasshole naw see hoe
3,0,3,0,1,@CapoDaAssHole wiz had a warrant like a bitch,capodaasshole wiz warrant like bitch
3,0,3,0,1,@CapoDaAssHole yea he coming back him big rod doing something for that hoe,capodaasshole yea coming back big rod something hoe
3,0,3,0,1,@CaptElliott NFN you bitch to much.,captelliott nfn bitch much
9,2,7,0,1,"@CarelessOne92 I'm not Hollywood at all my nig, u brought me to twitter n bounced",carelessone im hollywood nig brought twitter bounced
3,1,2,0,1,@CarelessOne92 a young nigga turned into Mr. CATCHMEIFYOUCAN....I'm in da field my nig #WEDAOPPS #FUKEMWEBALL,carelessone young nigga turned mr catchmeifyoucanim da field nig wedaopps fukemweball
6,1,5,0,1,"@CarelessOne92 he a real nigga tho, that bitch know her place",carelessone real nigga tho bitch know place
3,0,3,0,1,"@CarelessOne92 weeknd dont save hoes b, idunno bout Drake",carelessone weeknd dont save hoe idunno bout drake
6,0,6,0,1,"@CarelessOne92 weeknd make muzik for the hoes b, im tryna meet these women he be talkin bout",carelessone weeknd make muzik hoe im tryna meet woman talkin bout
3,2,1,0,0,@CarelessOne92 you styl gotta get dem tweets off my nig,carelessone styl gotta get dem tweet nig
3,0,3,0,1,"@CarlaFinch What can I say, Im a stubborn son of a bitch.",carlafinch say im stubborn son bitch
3,0,1,2,2,"@CarlavanderWaal @Jaymaroley &amp; als je over Syrie tweet, volg @Partisangirl maar, zij komt er vandaan &amp; zal je precies uitleggen hoe of wat.",carlavanderwaal jaymaroley amp al je syrie tweet volg partisangirl maar zij komt er vandaan amp zal je precies uitleggen hoe wat
3,1,2,0,1,@Caroline_Poe bitch im 17? And i didnt follow you..? Hahaha,caroline_poe bitch im didnt follow hahaha
3,0,3,0,1,@Caroline_Poe haha i dont remember following you but ok? Get your pannies out of of bunch cunt,caroline_poe haha dont remember following ok get pannies bunch cunt
4,0,1,3,2,@Carxlito PS3 and case is still in the trash can. idgaf anymore,carxlito p case still trash idgaf anymore
3,0,2,1,1,@Cashhaddict Damn i wanted to buy that bitch that shit was tough,cashhaddict damn wanted buy bitch shit tough
3,0,3,0,1,@CassiusClay_232 I know bro nigga seen a 7'1 African playing Guard and was handling the hoe,cassiusclay know bro nigga seen african playing guard handling hoe
6,0,6,0,1,@CassiusClay_232 Lebron brought the bitch down to his knees chill,cassiusclay lebron brought bitch knee chill
3,0,3,0,1,@CassiusClay_232 who all in that hoe,cassiusclay hoe
3,0,0,3,2,@CatholicMomVA @Neal_Dewing that would cripple our military :),catholicmomva neal_dewing would cripple military
3,1,2,0,1,@CayMarieee bitch,caymarieee bitch
3,0,3,0,1,@CayMarieee bitch I'm not coming no more you said your making plans !,caymarieee bitch im coming said making plan
3,0,3,0,1,@CayMarieee bitch I'm talm bout at like 10 &#9995;&#128514;,caymarieee bitch im talm bout like
3,0,3,0,1,@CayMarieee bitch ion got no attitude &#9995;&#128514;&#128557; sorry hoe I'm shaded Rn,caymarieee bitch ion got attitude sorry hoe im shaded rn
3,0,3,0,1,@CayMarieee bitch you NOT either bye &#128514;,caymarieee bitch either bye
3,0,3,0,1,@CayMarieee bitch you still subtweets but not replying though &#128514;&#128557;&#128524;,caymarieee bitch still subtweets replying though
3,0,3,0,1,@CayMarieee oh bitch but you couldn't answer mine when I needed a paccage delivered to your house ! So Fucc off &#128514;&#128557;,caymarieee oh bitch couldnt answer mine needed paccage delivered house fucc
3,0,3,0,1,@CayMarieee omg bitch go to sleep it was JUST a coincidence huh ? &#9995;&#128514;,caymarieee omg bitch go sleep coincidence huh
3,0,0,3,2,@Cay_JEN I didn't think you knew of a bird that couldn't be tamed. #cajuncharm,cay_jen didnt think knew bird couldnt tamed cajuncharm
3,0,3,0,1,"@CdashRay ""she's wearing the same shirt, what a bitch.""",cdashray shes wearing shirt bitch
3,0,1,2,2,"@Ceallaighaine Oh no! Sorry Hun. That sucks. Hope you heal fast. &#128533;
#dancerproblems",ceallaighaine oh sorry hun suck hope heal fast dancerproblems
3,1,2,0,1,@CeeNCrumpets self low down black bitch?,ceencrumpets self low black bitch
3,0,2,1,1,@CeeRoss negro please...I got a job now lmao,ceeross negro pleasei got job lmao
